country_short,website,fax_stg,group,name,twitter,Vice-Chair/0,url,country,image,email,Member/0,Member/1,group_short,score,facebook,tel_stg,party,tel_bxl,id,Substitute/0,Substitute/1,fax_bxl,Substitute/2,Substitute/3,Member/2,Member/3,Substitute/4,Member/4,Chair/0,Member/5,Substitute/5,Vice-Chair/1,Member/6,Member/7,Member/8,Member/9,Member/10,fax_optout,Substitute/6
it,,+33388179652,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Daniele VIOTTI,danieleviotti,,http://www.europarl.europa.eu/meps/en/124791/DANIELE_VIOTTI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124791.jpg,daniele.viotti@europarl.europa.eu,BUDG,DSEE,sd,0.3,,+33388175652,Partito Democratico,+3222845652,124791,LIBE,DCAS,+3222849652,,,,,,,,,,,,,,,,,
fi,http://www.hennavirkkunen.fi/,+33388179226,Group of the European People's Party (Christian Democrats),Henna VIRKKUNEN,HennaVirkkunen,,http://www.europarl.europa.eu/meps/en/124726/HENNA_VIRKKUNEN_home.html,Finland,http://www.europarl.europa.eu/mepphoto/124726.jpg,henna.virkkunen@europarl.europa.eu,ITRE,D-ZA,epp,0.9,https://www.facebook.com/virkkunenhenna,+33388175226,Kansallinen Kokoomus,+3222845226,124726,TRAN,DARP,+3222849226,,,,,,,,,,,,,,,,,
dk,,+33388179859,European Conservatives and Reformists Group,Anders Primdahl VISTISEN,AndersVistisen,,http://www.europarl.europa.eu/meps/en/124875/ANDERS+PRIMDAHL_VISTISEN_home.html,Denmark,http://www.europarl.europa.eu/mepphoto/124875.jpg,anders.vistisen@europarl.europa.eu,CONT,D-TR,ecr,0.1,,+33388175859,Dansk Folkeparti,+3222845859,124875,BUDG,LIBE,+3222849859,DPLC,,,,,,,,,,,,,,,,
de,,+33388179122,Non-attached Members,Udo VOIGT,udovoigt,,http://www.europarl.europa.eu/meps/en/124832/UDO_VOIGT_home.html,Germany,http://www.europarl.europa.eu/mepphoto/124832.jpg,udo.voigt@europarl.europa.eu,LIBE,D-IR,ni,0.3,,+33388175122,Nationaldemokratische Partei Deutschlands,+3222845122,124832,,,+3222849122,,,,,,,,,,,,,,,,,
de,http://www.axel-voss-europa.de/,+33388179302,Group of the European People's Party (Christian Democrats),Axel VOSS,AxelVossMdEP,JURI,http://www.europarl.europa.eu/meps/en/96761/AXEL_VOSS_home.html,Germany,http://www.europarl.europa.eu/mepphoto/96761.jpg,axel.voss@europarl.europa.eu,,,epp,0.4,https://www.facebook.com/AxelVossMdEP,+33388175302,Christlich Demokratische Union Deutschlands,+3222845302,96761,LIBE,PETI,+3222849302,DACP,,,,,,,,,DANZ,,,,,,,
gr,http://www.vozemberg.gr/,+33388179232,Group of the European People's Party (Christian Democrats),Elissavet VOZEMBERG,vozemberg,,http://www.europarl.europa.eu/meps/en/125065/ELISSAVET_VOZEMBERG_home.html,Greece,http://www.europarl.europa.eu/mepphoto/125065.jpg,elissavet.vozemberg@europarl.europa.eu,TRAN,FEMM,epp,0.4,https://www.facebook.com/eliza.vozembergvrionidi?fref=ts,+33388175232,Nea Demokratia,+3222845232,125065,LIBE,D-CN,+3222849232,,,D-TR,,,,,,,,,,,,,,
pl,http://www.jaroslawwalesa.pl/,+33388179304,Group of the European People's Party (Christian Democrats),Jarosław WAŁĘSA,WalesaMEP,PECH,http://www.europarl.europa.eu/meps/en/96774/JAROSLAW_WALESA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/96774.jpg,jaroslaw.walesa@europarl.europa.eu,PETI,D-JP,epp,0.4,https://www.facebook.com/Walesa.Jaroslaw,+33388175304,Platforma Obywatelska,+3222845304,96774,INTA,DCAM,+3222849304,DLAT,,,,,,,,,,,,,,,,
gb,,+33388179702,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Julie WARD,julie4nw,,http://www.europarl.europa.eu/meps/en/124963/JULIE_WARD_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/124963.jpg,julie.ward@europarl.europa.eu,CULT,DSEE,sd,0.3,,+33388175702,Labour Party,+3222845702,124963,REGI,FEMM,+3222849702,DACP,,,,,,,,,,,,,,,,
de,http://www.manfredweber.eu/,+33388179890,Group of the European People's Party (Christian Democrats),Manfred WEBER,ManfredWeber,,http://www.europarl.europa.eu/meps/en/28229/MANFRED_WEBER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/28229.jpg,manfred.weber@europarl.europa.eu,,,epp,0.4,https://www.facebook.com/manfred.weber,+33388175890,Christlich-Soziale Union in Bayern e.V.,+3222845890,28229,AFCO,,+3222849890,,,,,,,,,,,,,,,,,
ro,http://www.renateweber.eu/,+33388179849,Group of the Alliance of Liberals and Democrats for Europe,Renate WEBER,renateweber,D-CL,http://www.europarl.europa.eu/meps/en/39713/RENATE_WEBER_home.html,Romania,http://www.europarl.europa.eu/mepphoto/39713.jpg,renate.weber@europarl.europa.eu,EMPL,DLAT,aldeadle,0.3,http://www.facebook.com/renate.weber.mep,+33388175849,Partidul Naţional Liberal,+3222845849,39713,DROI,,+3222849849,,,,,,,,,,,,,,,,,
at,http://www.weidenholzer.eu,+33388179473,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Josef WEIDENHOLZER,Weidenholzer,,http://www.europarl.europa.eu/meps/en/111014/JOSEF_WEIDENHOLZER_home.html,Austria,http://www.europarl.europa.eu/mepphoto/111014.jpg,josef.weidenholzer@europarl.europa.eu,LIBE,DROI,sd,0.44999999999999996,http://www.facebook.com/mepjoe,+33388175473,Sozialdemokratische Partei Österreichs,+3222845473,111014,IMCO,DSEE,+3222849473,,,D-IR,,,,,,,,,,,,,,
de,,+33388179267,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Jakob von WEIZSÄCKER,,,http://www.europarl.europa.eu/meps/en/124840/JAKOB_VON+WEIZSACKER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/124840.jpg,jakob.vonweizsaecker@europarl.europa.eu,ECON,D-IN,sd,0.44999999999999996,,+33388175267,Sozialdemokratische Partei Deutschlands,+3222845267,124840,IMCO,,+3222849267,,,,,,,,,,,,,,,,,
pl,,+33388179190,Group of the European People's Party (Christian Democrats),Bogdan Brunon WENTA,,,http://www.europarl.europa.eu/meps/en/124903/BOGDAN+BRUNON_WENTA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124903.jpg,bogdan.wenta@europarl.europa.eu,DEVE,CULT,epp,0.4,https://www.facebook.com/WentaBogdan,+33388175190,Platforma Obywatelska,+3222845190,124903,D-MX,DPAP,+3222849190,DLAT,,DACP,,,,,,,,,,,,,,
de,,+33388179782,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Martina WERNER,,,http://www.europarl.europa.eu/meps/en/124826/MARTINA_WERNER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/124826.jpg,martina.werner@europarl.europa.eu,ITRE,DACP,sd,0.8,,+33388175782,Sozialdemokratische Partei Deutschlands,+3222845782,124826,INTA,D-CA,+3222849782,,,,,,,,,,,,,,,,,
de,http://www.kerstin-westphal.de,+33388179534,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Kerstin WESTPHAL,WestphalKerstin,,http://www.europarl.europa.eu/meps/en/96839/KERSTIN_WESTPHAL_home.html,Germany,http://www.europarl.europa.eu/mepphoto/96839.jpg,kerstin.westphal@europarl.europa.eu,REGI,DEEA,sd,0.44999999999999996,http://www.facebook.com/WestphalSPD,+33388175534,Sozialdemokratische Partei Deutschlands,+3222845534,96839,IMCO,,+3222849534,,,,,,,,,,,,,,,,,
de,http://www.mdep.de/,+33388179545,Group of the European People's Party (Christian Democrats),Rainer WIELAND,,,http://www.europarl.europa.eu/meps/en/2323/RAINER_WIELAND_home.html,Germany,http://www.europarl.europa.eu/mepphoto/2323.jpg,rainer.wieland@europarl.europa.eu,DEVE,AFCO,epp,0.4,https://www.facebook.com/wieland.mdep,+33388175545,Christlich Demokratische Union Deutschlands,+3222847545,2323,JURI,PETI,+3222849545,D-MD,DEPA,DACP,,,,,,,,,,,,,,
se,http://www.folkpartiet.se/wikstrom,+33388179622,Group of the Alliance of Liberals and Democrats for Europe,Cecilia WIKSTRÖM,CeciliaWikstrom,,http://www.europarl.europa.eu/meps/en/96677/CECILIA_WIKSTROM_home.html,Sweden,http://www.europarl.europa.eu/mepphoto/96677.jpg,cecilia.wikstrom@europarl.europa.eu,LIBE,DASE,aldeadle,0.3,https://www.facebook.com/pages/Europaparlamentariker-Cecilia-Wikstr%C3%B6m/300583770875,+33388175622,Folkpartiet liberalerna,+3222845622,96677,JURI,D-IN,+3222849622,,,,,,,PETI,,,,,,,,,,
gb,http://www.gleniswillmott.org.uk,+33388179459,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Glenis WILLMOTT,gleniswillmott,D-CA,http://www.europarl.europa.eu/meps/en/35743/GLENIS_WILLMOTT_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/35743.jpg,glenis.willmott@europarl.europa.eu,ENVI,,sd,0.3,http://www.facebook.com/glenis.willmott,+33388175459,Labour Party,+3222845459,35743,EMPL,DEEA,+3222849459,,,,,,,,,,,,,,,,,
se,,+33388179172,Europe of Freedom and Direct Democracy Group,Kristina WINBERG,KristinaWinberg,,http://www.europarl.europa.eu/meps/en/124995/KRISTINA_WINBERG_home.html,Sweden,http://www.europarl.europa.eu/mepphoto/124995.jpg,kristina.winberg@europarl.europa.eu,LIBE,DMAS,efd,0.35,,+33388175172,Sverigedemokraterna,+3222845172,124995,AFCO,DMAG,+3222849172,,,,,,,,,,,,,,,,,
de,http://www.hermann-winkler.de/,+33388179306,Group of the European People's Party (Christian Democrats),Hermann WINKLER,,,http://www.europarl.europa.eu/meps/en/96764/HERMANN_WINKLER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/96764.jpg,hermann.winkler@europarl.europa.eu,ITRE,D-ME,epp,0.9,https://www.facebook.com/pages/Hermann-Winkler/211310258904158?fref=ts,+33388175306,Christlich Demokratische Union Deutschlands,+3222845306,96764,CULT,DCAS,+3222849306,,,,,,,,,,,,,,,,,
ro,http://www.iuliuwinkler.ro,+33388179406,Group of the European People's Party (Christian Democrats),Iuliu WINKLER,,INTA,http://www.europarl.europa.eu/meps/en/39725/IULIU_WINKLER_home.html,Romania,http://www.europarl.europa.eu/mepphoto/39725.jpg,iuliu.winkler@europarl.europa.eu,D-IN,,epp,0.4,https://www.facebook.com/winkler.gyula,+33388175406,Uniunea Democrată Maghiară din România,+3222845406,39725,REGI,D-CN,+3222849406,,,,,,,,,,,,,,,,,
pl,http://www.jadwigawisniewska.pl/,+33388179471,European Conservatives and Reformists Group,Jadwiga WIŚNIEWSKA,j_wisniewska,DACP,http://www.europarl.europa.eu/meps/en/124877/JADWIGA_WISNIEWSKA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124877.jpg,jadwiga.wisniewska@europarl.europa.eu,ENVI,FEMM,ecr,0.1,,+33388175471,Prawo i Sprawiedliwość,+3222845471,124877,CULT,DAND,+3222849471,DLAT,,,,,,,,,,,,,,,,
pl,,+33388179802,European Conservatives and Reformists Group,Janusz WOJCIECHOWSKI,jwojc,AGRI,http://www.europarl.europa.eu/meps/en/23784/JANUSZ_WOJCIECHOWSKI_home.html,Poland,http://www.europarl.europa.eu/mepphoto/23784.jpg,janusz.wojciechowski@europarl.europa.eu,DCAS,,ecr,0.1,,+33388175802,Prawo i Sprawiedliwość,+3222845802,23784,PETI,DACP,+3222849802,,,,,,,,,,,,,,,,,
gb,,+33388179115,Europe of Freedom and Direct Democracy Group,Steven WOOLFE,Steven_Woolfe,,http://www.europarl.europa.eu/meps/en/124966/STEVEN_WOOLFE_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/124966.jpg,steven.woolfe@europarl.europa.eu,ECON,,efd,0.35,,+33388175115,United Kingdom Independence Party,+3222845115,124966,TAXE,,+3222849115,,,,,,,,,,,,,,,,,
sk,http://zaborska.sk/,+33388179923,Group of the European People's Party (Christian Democrats),Anna ZÁBORSKÁ,AnnaZaborska,DCAR,http://www.europarl.europa.eu/meps/en/23894/ANNA_ZABORSKA_home.html,Slovakia,http://www.europarl.europa.eu/mepphoto/23894.jpg,anna.zaborska@europarl.europa.eu,DEVE,ITRE,epp,0.9,https://www.facebook.com/www.zaborska.sk,+33388175923,Kresťanskodemokratické hnutie,+3222845923,23894,DMAG,DMED,+3222849923,,,FEMM,DACP,,,,,,,,,,,,,
gr,http://www.thodoris-zagorakis.com/,+33388179461,Group of the European People's Party (Christian Democrats),Theodoros ZAGORAKIS,,,http://www.europarl.europa.eu/meps/en/125067/THEODOROS_ZAGORAKIS_home.html,Greece,http://www.europarl.europa.eu/mepphoto/125067.jpg,theodoros.zagorakis@europarl.europa.eu,CULT,D-RU,epp,0.55,https://www.facebook.com/theodoros.zagorakis,+33388175461,Nea Demokratia,+3222845461,125067,IMCO,D-RS,+3222849461,,,,,,,,,,,,,,,,,
cz,http://www.zahradil.cz,+33388179666,European Conservatives and Reformists Group,Jan ZAHRADIL,ZahradilJan,INTA,http://www.europarl.europa.eu/meps/en/23712/JAN_ZAHRADIL_home.html,Czech Republic,http://www.europarl.europa.eu/mepphoto/23712.jpg,jan.zahradil@europarl.europa.eu,D-TR,,ecr,0.1,http://www.facebook.com/#!/zahradil,+33388175666,Občanská demokratická strana,+3222845666,23712,DEVE,DACP,+3222849666,,,,,,,,,,,,,,,,,
sk,,+33388179480,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Boris ZALA,,D-ZA,http://www.europarl.europa.eu/meps/en/96656/BORIS_ZALA_home.html,Slovakia,http://www.europarl.europa.eu/mepphoto/96656.jpg,boris.zala@europarl.europa.eu,AFET,,sd,0.3,http://www.facebook.com/profile.php?id=1396400880,+33388175480,SMER-Sociálna demokracia,+3222845480,96656,PETI,DROI,+3222849480,DSCA,,,,,,,,,,,,,,,,
es,http://www.pablozalba.com/,+33388179307,Group of the European People's Party (Christian Democrats),Pablo ZALBA BIDEGAIN,PabloZalba,ECON,http://www.europarl.europa.eu/meps/en/96763/PABLO_ZALBA+BIDEGAIN_home.html,Spain,http://www.europarl.europa.eu/mepphoto/96763.jpg,pablo.zalbabidegain@europarl.europa.eu,TAXE,D-CL,epp,0.4, https://www.facebook.com/pages/Pablo-Zalba-Bidegain/475255689209149,+33388175307,Partido Popular,+3222845307,96763,INTA,DAND,+3222849307,DLAT,,,,,,,,,,,,,,,,
it,,+33388179597,Europe of Freedom and Direct Democracy Group,Marco ZANNI,,,http://www.europarl.europa.eu/meps/en/124780/MARCO_ZANNI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124780.jpg,marco.zanni@europarl.europa.eu,BUDG,ECON,efd,0.35,,+33388175597,Movimento 5 Stelle,+3222845597,124780,CONT,DMED,+3222849597,,,TAXE,D-RS,,D-IR,,DASE,,,,,,,,,
it,http://www.zanonato.it/,+33388179363,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Flavio ZANONATO,flaviozanonato,,http://www.europarl.europa.eu/meps/en/124800/FLAVIO_ZANONATO_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124800.jpg,flavio.zanonato@europarl.europa.eu,ITRE,D-IN,sd,0.8,,+33388175363,Partito Democratico,+3222845363,124800,BUDG,D-IR,+3222849363,,,,,,,,,,,,,,,,,
gr,,+33388179112,Non-attached Members,Sotirios ZARIANOPOULOS,,,http://www.europarl.europa.eu/meps/en/125090/SOTIRIOS_ZARIANOPOULOS_home.html,Greece,http://www.europarl.europa.eu/mepphoto/125090.jpg,sotirios.zarianopoulos@europarl.europa.eu,ECON,TAXE,ni,0.3,,+33388175112,Communist Party of Greece,+3222845112,125090,EMPL,PETI,+3222849112,D-AL,,D-MK,,,,,,,,,,,,,,
lv,http://www.tatjanazdanok.lv,+33388179912,Group of the Greens/European Free Alliance,Tatjana ŽDANOKA,Tatjana_Zdanoka,DCAS,http://www.europarl.europa.eu/meps/en/28619/TATJANA_ZDANOKA_home.html,Latvia,http://www.europarl.europa.eu/mepphoto/28619.jpg,tatjana.zdanoka@europarl.europa.eu,EMPL,PETI,greensefa,0.15,http://www.facebook.com/pages/Tatjana-%C5%BDdanoka/146160892112506,+33388175912,Latvijas Krievu savienība,+3222845912,28619,D-BY,DEPA,+3222849912,,,,,,,,,,,,,,,,,
cz,http://www.zdechovsky.eu/,+33388179780,Group of the European People's Party (Christian Democrats),Tomáš ZDECHOVSKÝ,TomZdechovsky,,http://www.europarl.europa.eu/meps/en/124713/TOMAS_ZDECHOVSKY_home.html,Czech Republic,http://www.europarl.europa.eu/mepphoto/124713.jpg,tomas.zdechovsky@europarl.europa.eu,CONT,LIBE,epp,0.4,https://www.facebook.com/TomZdechovskyEP,+33388175780,Křesťanská a demokratická unie - Československá strana lidová,+3222845780,124713,BUDG,D-JP,+3222849780,,,D-CN,,,,,,,,,,,,,,
pl,http://www.zdrojewski.info/,+33388179251,Group of the European People's Party (Christian Democrats),Bogdan Andrzej ZDROJEWSKI,BZdrojewski,,http://www.europarl.europa.eu/meps/en/124893/BOGDAN+ANDRZEJ_ZDROJEWSKI_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124893.jpg,bogdan.zdrojewski@europarl.europa.eu,CULT,DEPA,epp,0.4,https://www.facebook.com/bogdan.zdrojewski.50,+33388175251,Platforma Obywatelska,+3222845251,124893,SEDE,DNAT,+3222849251,,,,,,,D-BY,,,,,,,,,,
de,http://www.joachimzeller.de/,+33388179910,Group of the European People's Party (Christian Democrats),Joachim ZELLER,joachimzeller,REGI,http://www.europarl.europa.eu/meps/en/96762/JOACHIM_ZELLER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/96762.jpg,joachim.zeller@europarl.europa.eu,CONT,D-RU,epp,0.4,https://www.facebook.com/pages/Joachim-Zeller/486691334677220?fref=ts,+33388175910,Christlich Demokratische Union Deutschlands,+3222845910,96762,DEVE,DCAS,+3222849910,,,DACP,,,,,,,,,,,,,,
pl,http://zemke.pl/,+33388179426,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Janusz ZEMKE,JanuszZemke,,http://www.europarl.europa.eu/meps/en/96784/JANUSZ_ZEMKE_home.html,Poland,http://www.europarl.europa.eu/mepphoto/96784.jpg,janusz.zemke@europarl.europa.eu,TRAN,SEDE,sd,0.3,https://www.facebook.com/janusz.w.zemke,+33388175426,Sojusz Lewicy Demokratycznej - Unia Pracy,+3222845426,96784,AFET,DSAS,+3222849426,,,D-US,,,,,,,,,,,,,,
nl,,+33388179922,Europe of Nations and Freedom Group,Auke ZIJLSTRA,,,http://www.europarl.europa.eu/meps/en/103246/AUKE_ZIJLSTRA_home.html,Netherlands,http://www.europarl.europa.eu/mepphoto/103246.jpg,,BUDG,,enf,,,+33388175922,Partij voor de Vrijheid,+3222845922,103246,ITRE,,+3222849922,,,,,,,,,,,,,,,,,
lv,http://www.robertszile.lv,+33388179224,European Conservatives and Reformists Group,Roberts ZĪLE,robertszile,,http://www.europarl.europa.eu/meps/en/28615/ROBERTS_ZILE_home.html,Latvia,http://www.europarl.europa.eu/mepphoto/28615.jpg,roberts.zile@europarl.europa.eu,TRAN,D-CN,ecr,0.1,,+33388175224,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",+3222845224,28615,ECON,D-CL,+3222849224,DLAT,,,,,,,,,,,,,,,,
de,http://www.gabizimmer.eu,+33388179101,Confederal Group of the European United Left - Nordic Green Left,Gabriele ZIMMER,GabiZimmerMEP,,http://www.europarl.europa.eu/meps/en/28248/GABRIELE_ZIMMER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/28248.jpg,gabriele.zimmer@europarl.europa.eu,D-MD,,guengl,0.15,,+33388175101,DIE LINKE.,+3222845101,28248,EMPL,DACP,+3222849101,DEPA,,,,,,,,,,,,,,,,
sk,,+33388179364,European Conservatives and Reformists Group,Jana ŽITŇANSKÁ,,FEMM,http://www.europarl.europa.eu/meps/en/124901/JANA_ZITNANSKA_home.html,Slovakia,http://www.europarl.europa.eu/mepphoto/124901.jpg,jana.zitnanska@europarl.europa.eu,EMPL,DMAG,ecr,0.1,,+33388175364,NOVA,+3222845364,124901,,,+3222849364,,,DMED,,,,,,,,,,,,,,
pl,,+33388179775,European Conservatives and Reformists Group,Kosma ZŁOTOWSKI,,,http://www.europarl.europa.eu/meps/en/124884/KOSMA_ZLOTOWSKI_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124884.jpg,kosma.zlotowski@europarl.europa.eu,TRAN,DSCA,ecr,0.1,https://www.facebook.com/kosmazlotowski,+33388175775,Prawo i Sprawiedliwość,+3222845775,124884,EMPL,D-MX,+3222849775,DLAT,,DEPA,,,,,,,,,,,,,,
it,,+33388179353,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Damiano ZOFFOLI,,D-IR,http://www.europarl.europa.eu/meps/en/131051/DAMIANO_ZOFFOLI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/131051.jpg,,ENVI,,sd,0.3,,+33388175353,Partito Democratico,+3222845353,131051,REGI,D-CA,+3222849353,,,,,,,,,,,,,,,,,
pl,,+33388179603,Non-attached Members,Stanisław ŻÓŁTEK,,,http://www.europarl.europa.eu/meps/en/124902/STANISLAW_ZOLTEK_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124902.jpg,stanislawjozef.zoltek@europarl.europa.eu,BUDG,D-US,ni,0.3,,+33388175603,Kongres Nowej Prawicy,+3222845603,124902,JURI,,+3222849603,,,,,,,,,,,,,,,,,
pt,,+33388179260,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Carlos ZORRINHO,czorrinho,D-BR,http://www.europarl.europa.eu/meps/en/124739/CARLOS_ZORRINHO_home.html,Portugal,http://www.europarl.europa.eu/mepphoto/124739.jpg,carlos.zorrinho@europarl.europa.eu,ITRE,DACP,sd,0.8,,+33388175260,Partido Socialista,+3222845260,124739,ENVI,DMER,+3222849260,,,DLAT,,,,,,,,,,,,,,
pt,,+33388179465,Confederal Group of the European United Left - Nordic Green Left,Inês Cristina ZUBER,,FEMM,http://www.europarl.europa.eu/meps/en/111589/INES+CRISTINA_ZUBER_home.html,Portugal,http://www.europarl.europa.eu/mepphoto/111589.jpg,ines.zuber@europarl.europa.eu,EMPL,D-BR,guengl,0.3,,+33388175465,Partido Comunista Português,+3222845465,111589,IMCO,DMER,+3222849465,,,DLAT,,,,,,,,,,,,,,
it,,+33388179348,Europe of Freedom and Direct Democracy Group,Marco ZULLO,MarcoZullo,,http://www.europarl.europa.eu/meps/en/125237/MARCO_ZULLO_home.html,Italy,http://www.europarl.europa.eu/mepphoto/125237.jpg,marco.zullo@europarl.europa.eu,IMCO,AGRI,efd,0.75,,+33388175348,Movimento 5 Stelle,+3222845348,125237,ITRE,REGI,+3222849348,FEMM,,D-ME,,,,,,,,,,,,,,
si,http://www.milanzver.eu/,+33388179315,Group of the European People's Party (Christian Democrats),Milan ZVER,MilanZver,,http://www.europarl.europa.eu/meps/en/96933/MILAN_ZVER_home.html,Slovenia,http://www.europarl.europa.eu/mepphoto/96933.jpg,milan.zver@europarl.europa.eu,CULT,D-US,epp,0.4,https://www.facebook.com/milan.zver,+33388175315,Slovenska demokratska stranka,+3222845315,96933,REGI,D-ME,+3222849315,,,,,,,,,,,,,,,,,
pl,http://www.tzwiefka.pl/,+33388179258,Group of the European People's Party (Christian Democrats),Tadeusz ZWIEFKA,TadeuszZwiefka,,http://www.europarl.europa.eu/meps/en/28301/TADEUSZ_ZWIEFKA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/28301.jpg,tadeusz.zwiefka@europarl.europa.eu,JURI,DACP,epp,0.4,https://www.facebook.com/TadeuszZwiefka,+33388175258,Platforma Obywatelska,+3222845258,28301,CULT,DMER,+3222849258,DLAT,,,,,,,,,,,,,,,,
